timestamp_us;participant;state;active_label_id;active_label_name;stream_index;ch0;ch1;ch2;ch3;ch4;ch5;ch6;ch7
11601562;Huimin;PAUSED;0;rest;2;-2;-1;0;1;0;-1;-1;-1
11601562;Huimin;PAUSED;0;rest;2;0;-3;-7;0;-1;0;-2;-1
11613281;Huimin;PAUSED;0;rest;3;-3;-4;-8;-8;-4;-4;0;-1
11613281;Huimin;PAUSED;0;rest;3;-1;0;-8;1;0;1;-1;-2
11620117;Huimin;PAUSED;0;rest;0;-2;-2;1;-5;-2;-3;-1;-3
11620117;Huimin;PAUSED;0;rest;0;0;1;-12;1;-1;0;0;0
11631835;Huimin;PAUSED;0;rest;1;-1;-1;5;1;-1;-1;0;0
11631835;Huimin;PAUSED;0;rest;1;0;-4;-5;-3;-1;-2;-1;-2
11638671;Huimin;PAUSED;0;rest;2;0;-1;-5;1;0;-1;-1;0
11638671;Huimin;PAUSED;0;rest;2;-1;0;4;0;-1;0;-1;-2
11670898;Huimin;PAUSED;0;rest;3;-4;-5;-19;-4;-4;-2;-2;-1
11670898;Huimin;PAUSED;0;rest;3;-1;2;26;3;-1;-2;-2;-1
11676757;Huimin;PAUSED;0;rest;0;0;-2;-8;-1;1;1;1;-2
11676757;Huimin;PAUSED;0;rest;0;0;-1;-7;2;0;-1;1;0
11688476;Huimin;PAUSED;0;rest;1;2;0;1;-4;-1;1;0;-1
11688476;Huimin;PAUSED;0;rest;1;-2;-6;-15;-7;-3;-3;-2;-1
11695312;Huimin;PAUSED;0;rest;2;-2;-1;6;0;-4;-1;-2;-2
11695312;Huimin;PAUSED;0;rest;2;-2;0;6;-1;0;-2;-2;-1
11707031;Huimin;PAUSED;0;rest;3;-1;-4;-6;-3;0;-1;-1;-3
11707031;Huimin;PAUSED;0;rest;3;0;1;-3;2;0;-1;0;-1
11712890;Huimin;PAUSED;0;rest;0;0;0;0;1;-2;0;-1;0
11712890;Huimin;PAUSED;0;rest;0;-2;-2;-1;1;-2;-1;-3;-1
11730468;Huimin;PAUSED;0;rest;1;-1;-2;11;-2;-3;0;-2;-2
11730468;Huimin;PAUSED;0;rest;1;-2;-8;-57;-5;-1;-1;0;-2
11737304;Huimin;PAUSED;0;rest;2;2;5;10;3;1;-1;1;0
11737304;Huimin;PAUSED;0;rest;2;-3;-3;6;-6;-3;-4;-3;-4
11748046;Huimin;PAUSED;0;rest;3;1;3;11;9;1;-1;0;2
11748046;Huimin;PAUSED;0;rest;3;-2;-3;-7;-8;-4;-1;-1;-1
11754882;Huimin;PAUSED;0;rest;0;-4;-4;-8;-3;-1;-1;-2;-3
11754882;Huimin;PAUSED;0;rest;0;0;0;-1;1;-3;-1;1;0
11766601;Huimin;PAUSED;0;rest;1;0;-2;-8;-7;-3;-2;-2;-2
11766601;Huimin;PAUSED;0;rest;1;-2;1;7;-1;1;1;-1;0
11772460;Huimin;PAUSED;0;rest;2;-2;-5;-19;0;-2;-1;-2;-1
11772460;Huimin;PAUSED;0;rest;2;2;0;21;4;0;-1;0;-1
11784179;Huimin;PAUSED;0;rest;3;-1;0;-4;-1;0;0;2;0
11784179;Huimin;PAUSED;0;rest;3;1;6;24;2;-1;-1;0;0
11790039;Huimin;PAUSED;0;rest;0;0;-1;10;-1;-1;1;-2;-1
11790039;Huimin;PAUSED;0;rest;0;-2;-3;-10;-2;0;0;-1;-2
11802734;Huimin;PAUSED;0;rest;1;-2;-1;-4;0;-2;-2;-3;0
11802734;Huimin;PAUSED;0;rest;1;-1;1;2;-1;-1;0;0;-1
11808593;Huimin;PAUSED;0;rest;2;-1;0;-1;-4;1;-1;0;-1
11808593;Huimin;PAUSED;0;rest;2;-1;0;1;4;-2;-1;-2;-1
11820312;Huimin;PAUSED;0;rest;3;-1;-1;-1;-1;1;0;-1;-2
11820312;Huimin;PAUSED;0;rest;3;-2;-2;21;-1;-4;-3;-1;-3
11827148;Huimin;PAUSED;0;rest;0;1;-2;-55;-3;-1;-4;-1;0
11827148;Huimin;PAUSED;0;rest;0;0;-3;-2;-3;-1;-1;0;1
11850585;Huimin;PAUSED;0;rest;1;0;3;39;3;0;-2;0;-4
11850585;Huimin;PAUSED;0;rest;1;-1;-2;-16;0;0;1;-2;-1
11856445;Huimin;PAUSED;0;rest;2;0;-3;6;-4;-1;-2;-2;-1
11856445;Huimin;PAUSED;0;rest;2;-2;2;3;-2;0;1;-1;-2
11868164;Huimin;PAUSED;0;rest;3;-2;-1;-21;-5;-4;0;-1;-1
11868164;Huimin;PAUSED;0;rest;3;-3;-2;7;1;-1;-1;0;-1
